Customer ID,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Age,Location,Gender,Purchased
242,76,L,Green,Spring,3.5,No,Store Pickup,Yes,Yes,27,Venmo,Bi-Weekly,64,5,1,Sweater
242,23,L,Teal,Winter,4.4,No,Standard,Yes,Yes,43,PayPal,Quarterly,64,5,1,Belt
242,54,S,Indigo,Fall,4.4,No,2-Day Shipping,Yes,Yes,25,Bank Transfer,Fortnightly,64,5,1,Jeans
242,89,L,Pink,Summer,3,No,Express,Yes,Yes,30,Cash,Every 3 Months,64,5,1,Sneakers
243,38,M,Indigo,Summer,4.2,No,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months,64,4,2,Sneakers
243,36,XL,Red,Winter,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Annually,64,4,2,Dress
243,66,M,Violet,Spring,2.6,No,Store Pickup,Yes,Yes,10,PayPal,Fortnightly,64,4,2,Pants
243,42,L,Cyan,Spring,3.3,No,Store Pickup,Yes,Yes,40,Venmo,Annually,64,4,2,Jewelry
243,36,S,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly,64,4,2,Jewelry
243,86,M,Gray,Spring,4.2,No,Express,Yes,Yes,24,Credit Card,Weekly,64,4,2,Blouse
243,49,M,Gold,Fall,4,No,Standard,Yes,Yes,8,PayPal,Every 3 Months,64,4,2,Pants
243,41,M,Pink,Summer,4,No,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly,64,4,2,Shirt
244,82,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,Yes,44,Credit Card,Bi-Weekly,44,4,1,Dress
244,53,S,Red,Fall,2.6,No,Express,Yes,Yes,47,PayPal,Quarterly,44,4,1,Sweater
244,21,M,Gold,Summer,4.8,No,Express,Yes,Yes,6,Venmo,Every 3 Months,44,4,1,Shirt
244,66,M,Charcoal,Fall,4.4,No,Standard,Yes,Yes,11,Cash,Quarterly,44,4,1,Belt
244,89,L,Orange,Summer,4,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually,44,4,1,Belt
246,55,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months,34,7,2,Pants
246,42,S,Blue,Summer,3.2,No,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly,34,7,2,Pants
246,52,S,Orange,Fall,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Monthly,34,7,2,Shirt
247,92,M,Blue,Winter,4.2,No,Express,Yes,Yes,13,PayPal,Weekly,34,5,2,Belt
247,56,L,White,Summer,3,No,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly,34,5,2,Pants
248,96,M,Green,Winter,4.2,No,Standard,Yes,Yes,47,PayPal,Quarterly,45,3,1,Dress
248,64,M,Silver,Winter,2.9,No,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months,45,3,1,Sweater
249,48,S,Lavender,Winter,3.7,No,Store Pickup,Yes,Yes,22,Venmo,Fortnightly,55,8,2,Dress
249,83,XL,Beige,Summer,3.6,No,Free Shipping,Yes,Yes,16,PayPal,Quarterly,55,8,2,Shirt
249,91,L,Violet,Summer,3.6,No,Standard,Yes,Yes,37,Debit Card,Fortnightly,55,8,2,Pants
250,94,S,Gray,Fall,4.5,No,2-Day Shipping,Yes,Yes,3,Cash,Annually,50,8,2,Backpack
250,62,S,Red,Spring,3.2,No,Express,Yes,Yes,33,Cash,Bi-Weekly,50,8,2,Shirt
250,55,M,Lavender,Spring,3.9,No,Next Day Air,Yes,Yes,15,Debit Card,Annually,50,8,2,Shirt
250,68,L,Peach,Spring,4.6,No,Store Pickup,Yes,Yes,42,Bank Transfer,Bi-Weekly,50,8,2,Belt
250,76,M,Indigo,Winter,2.5,No,Express,Yes,Yes,42,Cash,Bi-Weekly,50,8,2,Jewelry
251,31,M,Black,Winter,4.3,No,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly,41,6,1,Backpack
251,81,M,Beige,Spring,4.1,No,Store Pickup,Yes,Yes,26,PayPal,Quarterly,41,6,1,Belt
251,83,M,Red,Winter,4.6,No,Free Shipping,Yes,Yes,39,PayPal,Quarterly,41,6,1,Dress
251,21,M,Black,Spring,4.8,No,Standard,Yes,Yes,24,Debit Card,Monthly,41,6,1,Shirt
251,22,M,Teal,Spring,4.9,No,Express,Yes,Yes,23,Debit Card,Annually,41,6,1,Dress
251,33,M,Blue,Summer,2.8,No,Free Shipping,Yes,Yes,44,Bank Transfer,Annually,41,6,1,Sweater
251,23,S,Beige,Spring,4.9,No,Standard,Yes,Yes,34,Cash,Monthly,41,6,1,Shirt
252,96,L,Teal,Summer,3.5,No,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly,29,2,1,Shirt
253,21,M,Maroon,Spring,3.8,No,Express,Yes,Yes,45,PayPal,Quarterly,35,8,2,Jewelry
253,39,M,Yellow,Spring,4.5,No,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly,35,8,2,Pants
253,73,S,Indigo,Fall,3.4,No,Express,Yes,Yes,19,Credit Card,Annually,35,8,2,Belt
253,64,M,Magenta,Spring,3.9,No,Standard,Yes,Yes,29,Credit Card,Monthly,35,8,2,Jeans
254,68,M,Beige,Summer,4.1,No,2-Day Shipping,Yes,Yes,27,Credit Card,Annually,61,6,1,Jeans
254,89,L,Maroon,Fall,3,No,Express,Yes,Yes,37,Credit Card,Every 3 Months,61,6,1,Dress
254,29,M,Magenta,Summer,3.3,No,Next Day Air,Yes,Yes,11,Credit Card,Weekly,61,6,1,Blouse
254,97,XL,Teal,Summer,4.9,No,Free Shipping,Yes,Yes,28,Debit Card,Annually,61,6,1,Shirt
254,45,M,Orange,Winter,4.3,No,Next Day Air,Yes,Yes,31,Credit Card,Weekly,61,6,1,Shirt
254,70,L,Charcoal,Winter,4.1,No,Free Shipping,Yes,Yes,50,Venmo,Quarterly,61,6,1,Sweater
254,56,M,Turquoise,Summer,4,No,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly,61,6,1,Belt
256,55,L,Pink,Fall,5,No,2-Day Shipping,Yes,Yes,18,Credit Card,Fortnightly,42,4,1,Pants
257,46,S,Teal,Winter,3.1,No,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly,65,8,2,Pants
257,95,M,White,Winter,4,No,2-Day Shipping,Yes,Yes,33,Venmo,Monthly,65,8,2,Pants
257,88,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly,65,8,2,Belt
259,92,L,Violet,Fall,3.9,No,Standard,Yes,Yes,26,PayPal,Annually,52,1,2,Sneakers
259,49,M,Brown,Summer,3.9,No,2-Day Shipping,Yes,Yes,17,Cash,Annually,52,1,2,Shirt
259,89,M,Indigo,Fall,4.5,No,Free Shipping,Yes,Yes,3,Debit Card,Weekly,52,1,2,Belt
259,22,XL,Black,Winter,4.4,No,Store Pickup,Yes,Yes,7,PayPal,Weekly,52,1,2,Belt
259,61,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly,52,1,2,Shirt
259,29,S,Olive,Spring,2.9,No,Standard,Yes,Yes,14,Venmo,Every 3 Months,52,1,2,Pants
259,82,M,Orange,Winter,3.7,No,Free Shipping,Yes,Yes,23,Bank Transfer,Annually,52,1,2,Sneakers
260,94,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,Yes,20,Credit Card,Every 3 Months,24,9,1,Belt
260,99,M,Olive,Spring,3.5,No,Standard,Yes,Yes,38,Bank Transfer,Fortnightly,24,9,1,Pants
260,59,S,Cyan,Fall,3,No,Free Shipping,Yes,Yes,16,Venmo,Every 3 Months,24,9,1,Pants
260,90,M,White,Summer,4.1,No,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months,24,9,1,Belt
260,100,S,Red,Winter,2.9,No,2-Day Shipping,Yes,Yes,8,Debit Card,Annually,24,9,1,Belt
260,62,M,Blue,Winter,3.8,No,Next Day Air,Yes,Yes,16,Bank Transfer,Monthly,24,9,1,Pants
261,78,M,Olive,Fall,4.1,No,Next Day Air,Yes,Yes,5,Cash,Quarterly,45,2,1,Sunglasses
261,94,M,Green,Spring,4.6,No,Store Pickup,Yes,Yes,14,Venmo,Every 3 Months,45,2,1,Pants
261,74,M,Yellow,Summer,2.5,No,Free Shipping,Yes,Yes,18,Credit Card,Weekly,45,2,1,Shirt
261,52,XL,Black,Spring,3.7,No,Express,Yes,Yes,14,Debit Card,Every 3 Months,45,2,1,Pants
261,81,M,Blue,Fall,3.8,No,Free Shipping,Yes,Yes,5,Cash,Every 3 Months,45,2,1,Pants
261,20,L,Pink,Winter,2.6,No,2-Day Shipping,Yes,Yes,15,Credit Card,Every 3 Months,45,2,1,Blouse
261,32,XL,Lavender,Summer,3.7,No,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months,45,2,1,Pants
261,63,XL,Cyan,Fall,2.6,No,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,45,2,1,Belt
261,79,M,Cyan,Spring,3.1,No,Store Pickup,Yes,Yes,43,Cash,Every 3 Months,45,2,1,Belt
261,23,M,Gold,Winter,2.5,No,Next Day Air,Yes,Yes,35,Credit Card,Bi-Weekly,45,2,1,Sweater
262,64,M,Green,Winter,4.9,No,Express,Yes,Yes,36,Bank Transfer,Quarterly,62,6,1,Blouse
262,69,M,Red,Winter,4.5,No,Standard,Yes,Yes,3,Cash,Quarterly,62,6,1,Shirt
262,69,L,Magenta,Fall,3.4,No,Store Pickup,Yes,Yes,27,Bank Transfer,Annually,62,6,1,Jeans
262,24,L,Red,Winter,3.9,No,Free Shipping,Yes,Yes,21,Bank Transfer,Weekly,62,6,1,Pants
262,50,M,Yellow,Summer,3.7,No,Store Pickup,Yes,Yes,18,Venmo,Weekly,62,6,1,Shirt
263,97,S,Turquoise,Fall,2.6,No,Free Shipping,Yes,Yes,16,Debit Card,Weekly,49,5,2,Blouse
263,91,S,Cyan,Fall,3.4,No,Store Pickup,Yes,Yes,18,Venmo,Bi-Weekly,49,5,2,Belt
264,37,L,Yellow,Spring,4.9,No,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly,55,7,2,Blouse
264,55,S,Yellow,Winter,3.9,No,Express,Yes,Yes,1,Cash,Annually,55,7,2,Pants
264,52,XL,Maroon,Winter,3.6,No,Express,Yes,Yes,39,Bank Transfer,Annually,55,7,2,Jewelry
264,80,L,Brown,Spring,4.6,No,Standard,Yes,Yes,49,Venmo,Monthly,55,7,2,Dress
264,79,M,Gold,Spring,4,No,2-Day Shipping,Yes,Yes,43,Credit Card,Fortnightly,55,7,2,Shirt
264,23,M,Charcoal,Summer,3.6,No,Free Shipping,Yes,Yes,31,Debit Card,Every 3 Months,55,7,2,Pants
264,73,L,Beige,Winter,3.5,No,Next Day Air,Yes,Yes,40,Venmo,Every 3 Months,55,7,2,Pants
264,99,M,Indigo,Fall,4.1,No,Store Pickup,Yes,Yes,2,Bank Transfer,Bi-Weekly,55,7,2,Blouse
265,22,M,Red,Spring,3,No,Store Pickup,Yes,Yes,46,PayPal,Every 3 Months,47,4,2,Sweater
265,68,M,White,Summer,4.4,No,Store Pickup,Yes,Yes,35,Debit Card,Every 3 Months,47,4,2,Dress
265,92,S,Charcoal,Spring,4.4,No,2-Day Shipping,Yes,Yes,42,Credit Card,Quarterly,47,4,2,Dress
265,77,M,Violet,Winter,3.7,No,Express,Yes,Yes,3,Venmo,Fortnightly,47,4,2,Pants
266,37,XL,Magenta,Spring,4.8,No,Standard,Yes,Yes,32,Debit Card,Every 3 Months,55,5,1,Belt
266,79,L,White,Winter,2.9,No,Store Pickup,Yes,Yes,48,Debit Card,Annually,55,5,1,Pants
266,51,XL,Pink,Winter,3.1,No,Express,Yes,Yes,34,Credit Card,Weekly,55,5,1,Pants
266,27,M,Lavender,Summer,4,No,Next Day Air,Yes,Yes,15,Bank Transfer,Quarterly,55,5,1,Shirt
266,23,S,Pink,Spring,3,No,Store Pickup,Yes,Yes,22,Debit Card,Annually,55,5,1,Blouse
266,76,S,Silver,Summer,3.9,No,2-Day Shipping,Yes,Yes,2,Cash,Monthly,55,5,1,Shirt
267,31,M,Violet,Fall,3.4,No,Standard,Yes,Yes,30,Bank Transfer,Weekly,28,5,1,Dress
268,60,M,Charcoal,Winter,2.7,No,Standard,Yes,Yes,27,Cash,Monthly,41,8,1,Pants
268,99,M,Charcoal,Spring,3.5,No,Express,Yes,Yes,18,Venmo,Bi-Weekly,41,8,1,Sweater
268,37,XL,Red,Winter,3,No,Free Shipping,Yes,Yes,8,Credit Card,Annually,41,8,1,Dress
268,50,M,Peach,Winter,4.5,No,Express,Yes,Yes,48,Venmo,Fortnightly,41,8,1,Belt
268,26,XL,Purple,Winter,4.1,No,Free Shipping,Yes,Yes,24,Cash,Monthly,41,8,1,Jeans
268,86,XL,Orange,Spring,5,No,Next Day Air,Yes,Yes,43,Credit Card,Monthly,41,8,1,Shirt
269,41,L,Magenta,Fall,4,No,Standard,Yes,Yes,8,Cash,Quarterly,51,3,2,Belt
269,23,XL,Red,Winter,4.9,No,Express,Yes,Yes,49,PayPal,Annually,51,3,2,Belt
270,56,XL,Black,Spring,3.3,No,2-Day Shipping,Yes,Yes,2,Credit Card,Bi-Weekly,30,9,1,Sneakers
270,68,M,Peach,Fall,4.1,No,Standard,Yes,Yes,38,Cash,Fortnightly,30,9,1,Dress
270,48,S,Olive,Winter,3.6,No,Express,Yes,Yes,4,Cash,Fortnightly,30,9,1,Belt
270,67,L,Gold,Spring,3,No,Free Shipping,Yes,Yes,31,Cash,Every 3 Months,30,9,1,Dress
271,87,XL,Gold,Spring,4.1,No,2-Day Shipping,Yes,Yes,34,Debit Card,Every 3 Months,56,8,2,Belt
271,64,M,Turquoise,Fall,3.9,No,Standard,Yes,Yes,45,Credit Card,Monthly,56,8,2,Shirt
271,93,XL,Green,Spring,4.1,No,Store Pickup,Yes,Yes,30,Debit Card,Quarterly,56,8,2,Shirt
271,29,L,Maroon,Summer,2.8,No,Next Day Air,Yes,Yes,2,Credit Card,Fortnightly,56,8,2,Shirt
271,62,L,Brown,Winter,4.8,No,Store Pickup,Yes,Yes,44,Venmo,Monthly,56,8,2,Belt
272,70,L,Brown,Winter,4.6,No,2-Day Shipping,Yes,Yes,1,Credit Card,Bi-Weekly,36,6,2,Pants
272,92,S,Blue,Winter,2.5,No,Next Day Air,Yes,Yes,1,Venmo,Bi-Weekly,36,6,2,Sweater
272,79,M,Lavender,Spring,2.7,No,Next Day Air,Yes,Yes,27,Bank Transfer,Weekly,36,6,2,Shirt
272,31,M,Peach,Fall,4,No,Standard,Yes,Yes,14,Debit Card,Every 3 Months,36,6,2,Blouse
272,83,S,Gray,Spring,2.7,No,Standard,Yes,Yes,41,Cash,Weekly,36,6,2,Sweater
272,88,XL,Charcoal,Winter,2.9,No,Next Day Air,Yes,Yes,25,Debit Card,Bi-Weekly,36,6,2,Pants
272,53,M,Lavender,Spring,3,No,Standard,Yes,Yes,47,PayPal,Quarterly,36,6,2,Jewelry
273,98,M,Green,Fall,3.3,No,Standard,Yes,Yes,20,Cash,Annually,69,9,2,Pants
273,57,S,Gray,Spring,4.3,No,Store Pickup,Yes,Yes,42,PayPal,Annually,69,9,2,Jewelry
273,80,M,Orange,Winter,4.4,No,Express,Yes,Yes,16,Bank Transfer,Monthly,69,9,2,Belt
273,29,L,Silver,Spring,4.1,No,Next Day Air,Yes,Yes,32,Credit Card,Every 3 Months,69,9,2,Jeans
273,73,M,Olive,Spring,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Quarterly,69,9,2,Dress
273,32,S,Turquoise,Fall,4.5,No,Standard,Yes,Yes,1,PayPal,Monthly,69,9,2,Sweater
273,68,L,Turquoise,Spring,4.8,No,Next Day Air,Yes,Yes,37,Bank Transfer,Weekly,69,9,2,Belt
274,97,L,Green,Spring,5,No,Express,Yes,Yes,5,Venmo,Quarterly,34,8,1,Blouse
274,98,M,Violet,Fall,2.8,No,Next Day Air,Yes,Yes,31,Venmo,Fortnightly,34,8,1,Shirt
274,56,L,Charcoal,Fall,3.7,No,Express,Yes,Yes,18,Debit Card,Annually,34,8,1,Pants
274,78,L,White,Winter,4.4,No,2-Day Shipping,Yes,Yes,39,Venmo,Every 3 Months,34,8,1,Pants
275,81,M,Olive,Spring,4.5,No,Store Pickup,Yes,Yes,8,Venmo,Bi-Weekly,44,3,1,Belt
275,68,L,Violet,Winter,3,No,Free Shipping,Yes,Yes,20,Venmo,Monthly,44,3,1,Shirt
276,94,M,Violet,Winter,3.9,No,2-Day Shipping,Yes,Yes,23,Debit Card,Every 3 Months,63,7,1,Shirt
276,93,M,Black,Spring,3.9,No,Express,Yes,Yes,38,PayPal,Fortnightly,63,7,1,Dress
276,99,M,Charcoal,Fall,3.5,No,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly,63,7,1,Blouse
277,49,L,Yellow,Winter,4.9,No,Next Day Air,Yes,Yes,44,Debit Card,Fortnightly,25,7,2,Blouse
277,28,XL,Blue,Winter,3.4,No,Standard,Yes,Yes,20,PayPal,Monthly,25,7,2,Jeans
277,93,XL,Charcoal,Winter,4.1,No,Standard,Yes,Yes,34,PayPal,Bi-Weekly,25,7,2,Belt
277,24,M,Red,Fall,2.9,No,Next Day Air,Yes,Yes,10,PayPal,Weekly,25,7,2,Pants
277,35,M,Indigo,Spring,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Annually,25,7,2,Shirt
277,68,S,Beige,Spring,3.2,No,2-Day Shipping,Yes,Yes,23,Debit Card,Fortnightly,25,7,2,Belt
278,61,M,Maroon,Summer,3.9,No,Free Shipping,Yes,Yes,42,Bank Transfer,Annually,27,2,1,Belt
278,74,XL,Yellow,Fall,4.1,No,Standard,Yes,Yes,30,Debit Card,Annually,27,2,1,Sweater
278,64,M,Silver,Summer,4.5,No,Standard,Yes,Yes,21,Cash,Every 3 Months,27,2,1,Shirt
278,60,M,Olive,Fall,2.8,No,Standard,Yes,Yes,50,PayPal,Weekly,27,2,1,Sneakers
278,29,S,Teal,Spring,2.8,No,Express,Yes,Yes,16,Cash,Bi-Weekly,27,2,1,Jeans
278,85,M,Silver,Summer,4.6,No,Standard,Yes,Yes,32,Venmo,Annually,27,2,1,Belt
278,81,S,Indigo,Summer,3,No,Free Shipping,Yes,Yes,14,Bank Transfer,Fortnightly,27,2,1,Pants
278,23,L,Teal,Fall,3.6,No,2-Day Shipping,Yes,Yes,42,Venmo,Bi-Weekly,27,2,1,Belt
279,100,M,Charcoal,Spring,4.5,No,Next Day Air,Yes,Yes,47,Credit Card,Every 3 Months,54,5,1,Sweater
279,54,M,Orange,Fall,5,No,Express,Yes,Yes,21,Debit Card,Weekly,54,5,1,Shirt
279,25,M,Gold,Fall,2.9,No,Next Day Air,Yes,Yes,37,Credit Card,Monthly,54,5,1,Sneakers
279,32,L,Silver,Summer,3.1,No,Next Day Air,Yes,Yes,10,Credit Card,Annually,54,5,1,Blouse
279,63,S,Orange,Spring,4,No,2-Day Shipping,Yes,Yes,18,PayPal,Every 3 Months,54,5,1,Backpack
280,56,XL,Peach,Spring,4.5,No,Express,Yes,Yes,2,PayPal,Every 3 Months,21,4,1,Pants
280,33,L,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,40,PayPal,Annually,21,4,1,Sweater
280,32,L,Black,Summer,3.1,No,Express,Yes,Yes,43,PayPal,Annually,21,4,1,Belt
280,38,L,Red,Summer,4.4,No,Next Day Air,Yes,Yes,14,Credit Card,Every 3 Months,21,4,1,Dress
281,21,L,Lavender,Summer,4.7,No,Store Pickup,Yes,Yes,41,Cash,Quarterly,25,9,1,Blouse
281,59,L,Brown,Winter,3.1,No,Store Pickup,Yes,Yes,38,Credit Card,Every 3 Months,25,9,1,Pants
281,87,M,Maroon,Fall,4.2,No,Express,Yes,Yes,12,Venmo,Annually,25,9,1,Shirt
281,79,M,Violet,Winter,3,No,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly,25,9,1,Sweater
281,28,M,Lavender,Summer,2.6,No,Free Shipping,Yes,Yes,23,Credit Card,Bi-Weekly,25,9,1,Shirt
281,67,S,Magenta,Summer,3.4,No,Free Shipping,Yes,Yes,49,Debit Card,Annually,25,9,1,Belt
282,75,L,Green,Spring,4.2,No,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly,70,2,1,Shirt
282,32,S,Lavender,Spring,4.6,No,Standard,Yes,Yes,14,Debit Card,Bi-Weekly,70,2,1,Belt
282,43,M,Green,Spring,2.8,No,Free Shipping,Yes,Yes,19,Cash,Monthly,70,2,1,Pants
282,93,M,Maroon,Spring,2.7,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly,70,2,1,Shirt
282,24,M,Magenta,Spring,4,No,Standard,Yes,Yes,48,Bank Transfer,Weekly,70,2,1,Sunglasses
283,31,XL,Teal,Fall,3.1,No,Free Shipping,Yes,Yes,19,Debit Card,Annually,44,6,2,Dress
283,84,L,Orange,Winter,3.7,No,Express,Yes,Yes,45,Bank Transfer,Every 3 Months,44,6,2,Sweater
283,74,M,Violet,Winter,4,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly,44,6,2,Pants
283,62,M,Yellow,Spring,4.6,No,Standard,Yes,Yes,15,Debit Card,Every 3 Months,44,6,2,Shirt
283,77,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly,44,6,2,Jewelry
283,73,L,Gold,Summer,3.5,No,Express,Yes,Yes,1,Cash,Monthly,44,6,2,Backpack
283,50,M,Indigo,Spring,4.6,No,Free Shipping,Yes,Yes,17,Cash,Monthly,44,6,2,Shirt
284,40,M,Turquoise,Winter,2.8,No,Standard,Yes,Yes,37,Cash,Weekly,66,8,1,Belt
284,97,M,Orange,Winter,3.7,No,Standard,Yes,Yes,40,Bank Transfer,Weekly,66,8,1,Sweater
284,63,M,Indigo,Fall,3.3,No,Express,Yes,Yes,50,PayPal,Every 3 Months,66,8,1,Blouse
284,65,M,Charcoal,Fall,2.9,No,Standard,Yes,Yes,20,PayPal,Bi-Weekly,66,8,1,Pants
284,91,M,Lavender,Spring,3.2,No,Standard,Yes,Yes,8,PayPal,Bi-Weekly,66,8,1,Shirt
284,60,S,Gold,Spring,4.3,No,Store Pickup,Yes,Yes,16,Bank Transfer,Quarterly,66,8,1,Pants
284,69,M,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly,66,8,1,Pants
284,52,S,White,Spring,4.2,No,Store Pickup,Yes,Yes,12,Venmo,Monthly,66,8,1,Belt
285,49,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,67,2,1,Belt
285,85,M,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,44,Debit Card,Fortnightly,67,2,1,Sneakers
285,86,L,Silver,Spring,3.4,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly,67,2,1,Sweater
285,51,S,Yellow,Winter,2.6,No,Standard,Yes,Yes,43,PayPal,Fortnightly,67,2,1,Pants
285,56,L,Olive,Winter,5,No,Next Day Air,Yes,Yes,5,Bank Transfer,Every 3 Months,67,2,1,Belt
286,72,M,Peach,Fall,4.4,No,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months,21,5,1,Belt
287,27,XL,Yellow,Fall,2.9,No,Standard,Yes,Yes,31,Bank Transfer,Quarterly,44,6,1,Pants
287,43,XL,Yellow,Summer,3.4,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Monthly,44,6,1,Sunglasses
287,56,M,Indigo,Spring,3.4,No,Standard,Yes,Yes,34,Bank Transfer,Monthly,44,6,1,Sneakers
287,37,S,Violet,Fall,4.9,No,Next Day Air,Yes,Yes,14,Cash,Annually,44,6,1,Sweater
287,21,M,White,Fall,3.6,No,Standard,Yes,Yes,42,Venmo,Weekly,44,6,1,Dress
287,91,L,White,Winter,3,No,Free Shipping,Yes,Yes,15,Venmo,Bi-Weekly,44,6,1,Pants
287,95,M,Cyan,Summer,3.9,No,2-Day Shipping,Yes,Yes,47,Bank Transfer,Monthly,44,6,1,Sweater
288,54,XL,Purple,Spring,3.2,No,Standard,Yes,Yes,23,Credit Card,Fortnightly,31,2,1,Belt
288,36,XL,Black,Spring,3.2,No,Next Day Air,Yes,Yes,23,Cash,Bi-Weekly,31,2,1,Shirt
288,71,M,Orange,Fall,4.3,No,Next Day Air,Yes,Yes,1,Cash,Every 3 Months,31,2,1,Sunglasses
288,31,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,Yes,28,Bank Transfer,Quarterly,31,2,1,Belt
288,89,XL,Orange,Spring,4.5,No,Next Day Air,Yes,Yes,37,Credit Card,Bi-Weekly,31,2,1,Dress
288,83,M,Teal,Winter,4.1,No,Next Day Air,Yes,Yes,4,Cash,Every 3 Months,31,2,1,Pants
288,42,M,Gray,Spring,3.6,No,2-Day Shipping,Yes,Yes,21,Bank Transfer,Quarterly,31,2,1,Backpack
289,91,M,Blue,Summer,3,No,2-Day Shipping,Yes,Yes,50,PayPal,Bi-Weekly,27,6,1,Shirt
289,61,M,Cyan,Spring,4,No,Free Shipping,Yes,Yes,34,Bank Transfer,Annually,27,6,1,Pants
289,66,S,Red,Summer,3.5,No,Next Day Air,Yes,Yes,20,Cash,Quarterly,27,6,1,Backpack
289,22,XL,Pink,Spring,2.5,No,Store Pickup,Yes,Yes,25,Venmo,Every 3 Months,27,6,1,Pants
289,68,S,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly,27,6,1,Pants
289,43,L,Black,Fall,2.8,No,Express,Yes,Yes,4,Bank Transfer,Annually,27,6,1,Shirt
289,32,M,Beige,Fall,3.7,No,Next Day Air,Yes,Yes,39,Debit Card,Monthly,27,6,1,Dress
289,46,M,Gray,Fall,4.3,No,Express,Yes,Yes,29,Cash,Weekly,27,6,1,Belt
289,90,L,Red,Summer,4,No,Express,Yes,Yes,47,PayPal,Quarterly,27,6,1,Blouse
289,75,L,Yellow,Fall,4.7,No,Express,Yes,Yes,5,Cash,Every 3 Months,27,6,1,Dress
289,69,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,18,Bank Transfer,Fortnightly,27,6,1,Pants
289,40,M,Magenta,Fall,3.1,No,Free Shipping,Yes,Yes,10,Credit Card,Fortnightly,27,6,1,Belt
289,63,S,Black,Fall,3.8,No,Express,Yes,Yes,25,Cash,Quarterly,27,6,1,Belt
291,36,L,Orange,Summer,4.9,No,Express,Yes,Yes,2,Cash,Weekly,70,8,1,Shirt
291,75,M,Green,Winter,3.2,No,Standard,Yes,Yes,48,Venmo,Fortnightly,70,8,1,Shirt
292,67,L,Peach,Summer,2.9,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Every 3 Months,46,8,2,Pants
292,64,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,Yes,42,Credit Card,Monthly,46,8,2,Pants
293,61,M,Gray,Fall,4,No,2-Day Shipping,Yes,Yes,44,PayPal,Bi-Weekly,55,9,2,Blouse
293,40,L,Turquoise,Winter,2.6,No,Store Pickup,Yes,Yes,6,Cash,Quarterly,55,9,2,Blouse
293,97,M,Red,Fall,2.7,No,Free Shipping,Yes,Yes,5,Bank Transfer,Quarterly,55,9,2,Pants
293,31,L,Brown,Spring,4.1,No,2-Day Shipping,Yes,Yes,8,Credit Card,Annually,55,9,2,Sneakers
294,65,L,Pink,Spring,5,No,Free Shipping,Yes,Yes,24,PayPal,Annually,22,5,1,Belt
294,54,L,Olive,Spring,3,No,Next Day Air,Yes,Yes,42,Venmo,Monthly,22,5,1,Sunglasses
